Time (HH:MM:SS),Ch4
21:25:43,76.153
21:25:44,76.160
21:25:45,76.133
21:25:46,76.122
21:25:47,76.120
21:25:48,76.144
21:25:49,76.150
21:25:50,76.142
21:25:51,76.129
21:25:52,76.113
21:25:53,76.120
21:25:54,76.122
21:25:55,76.155
21:25:56,76.148
21:25:57,76.157
21:25:58,76.142
21:25:59,76.155
21:26:00,76.144
21:26:01,76.149
21:26:02,76.138
21:26:03,76.146
21:26:04,76.142
21:26:05,76.146
21:26:06,76.135
21:26:07,76.133
21:26:08,76.127
21:26:09,76.120
21:26:10,76.127
21:26:11,76.138
21:26:12,76.144
21:26:13,76.133
21:26:14,76.125
21:26:15,76.138
21:26:16,76.138
21:26:17,76.151
21:26:18,76.140
21:26:19,76.160
21:26:20,76.151
21:26:21,76.176
21:26:22,76.149
21:26:23,76.134
21:26:24,76.103
21:26:25,76.112
21:26:26,76.123
21:26:27,76.127
21:26:28,76.127
21:26:29,76.116
21:26:30,76.119
21:26:31,76.125
21:26:32,76.132
21:26:33,76.130
21:26:34,76.127
21:26:35,76.127
21:26:36,76.134
21:26:37,76.134
21:26:38,76.125
21:26:39,76.112
21:26:40,76.101
21:26:41,76.110
21:26:42,76.134
21:26:43,76.150
21:26:44,76.141
21:26:45,76.130
21:26:46,76.114
21:26:47,76.119
21:26:48,76.104
21:26:49,76.108
21:26:50,76.119
21:26:51,76.115
21:26:52,76.117
21:26:53,76.104
21:26:54,76.106
21:26:55,76.104
21:26:56,76.097
21:26:57,76.106
21:26:58,76.104
21:26:59,76.108
21:27:00,76.115
21:27:01,76.124
21:27:02,76.121
21:27:03,76.099
21:27:04,76.088
21:27:05,76.093
21:27:06,76.101
21:27:07,76.090
21:27:08,76.099
21:27:09,76.095
21:27:10,76.115
21:27:11,76.119
21:27:12,76.132
21:27:13,76.111
21:27:14,76.095
21:27:15,76.078
21:27:16,76.099
21:27:17,76.088
21:27:18,76.110
21:27:19,76.106
21:27:20,76.132
21:27:21,76.117
21:27:22,76.095
21:27:23,76.082
21:27:24,76.091
21:27:25,76.111
21:27:26,76.117
21:27:27,76.128
21:27:28,76.115
21:27:29,76.106
21:27:30,76.089
21:27:31,76.100
21:27:32,76.104
21:27:33,76.108
21:27:34,76.113
21:27:35,76.102
21:27:36,76.084
21:27:37,76.078
21:27:38,76.082
21:27:39,76.097
21:27:40,76.084
21:27:41,76.086
21:27:42,76.080
21:27:43,76.102
21:27:44,76.091
21:27:45,76.095
21:27:46,76.091
21:27:47,76.100
21:27:48,76.104
21:27:49,76.089
21:27:50,76.084
21:27:51,76.082
21:27:52,76.086
21:27:53,76.104
21:27:54,76.089
21:27:55,76.086
21:27:56,76.075
21:27:57,76.075
21:27:58,76.078
21:27:59,76.073
21:28:00,76.087
21:28:01,76.071
21:28:02,76.060
21:28:03,76.045
21:28:04,76.045
21:28:05,76.049
21:28:06,76.054
21:28:07,76.067
21:28:08,76.078
21:28:09,76.082
21:28:10,76.082
21:28:11,76.078
21:28:12,76.067
21:28:13,76.067
21:28:14,76.076
21:28:15,76.104
21:28:16,76.102
21:28:17,76.080
21:28:18,76.058
21:28:19,76.047
21:28:20,76.058
21:28:21,76.039
21:28:22,76.058
21:28:23,76.041
21:28:24,76.063
21:28:25,76.048
21:28:26,76.054
21:28:27,76.026
21:28:28,76.032
21:28:29,76.032
21:28:30,76.065
21:28:31,76.063
21:28:32,76.067
21:28:33,76.054
21:28:34,76.063
21:28:35,76.057
21:28:36,76.054
21:28:37,76.030
21:28:38,76.032
21:28:39,76.024
21:28:40,76.021
21:28:41,76.026
21:28:42,76.041
21:28:43,76.067
21:28:44,76.067
21:28:45,76.072
21:28:46,76.050
21:28:47,76.039
21:28:48,76.032
21:28:49,76.052
21:28:50,76.061
21:28:51,76.059
21:28:52,76.043
21:28:53,76.043
21:28:54,76.035
21:28:55,76.035
21:28:56,76.022
21:28:57,76.026
21:28:58,76.026
21:28:59,76.037
21:29:00,76.041
21:29:01,76.041
21:29:02,76.028
21:29:03,76.024
21:29:04,76.017
21:29:05,76.030
21:29:06,76.024
21:29:07,76.006
21:29:08,76.011
21:29:09,76.015
21:29:10,76.034
21:29:11,76.021
21:29:12,76.010
21:29:13,76.013
21:29:14,76.024
21:29:15,76.039
21:29:16,76.030
21:29:17,76.006
21:29:18,76.006
21:29:19,76.017
21:29:20,76.030
21:29:21,76.033
21:29:22,76.030
21:29:23,76.022
21:29:24,76.006
21:29:25,76.009
21:29:26,76.011
21:29:27,76.019
21:29:28,76.013
21:29:29,76.024
21:29:30,76.024
21:29:31,76.017
21:29:32,76.017
21:29:33,76.006
21:29:34,76.002
21:29:35,75.997
21:29:36,75.993
21:29:37,76.015
21:29:38,76.017
21:29:39,76.028
21:29:40,76.022
21:29:41,76.015
21:29:42,76.018
21:29:43,76.024
21:29:44,76.030
21:29:45,76.021
21:29:46,75.990
21:29:47,75.995
21:29:48,75.988
21:29:49,76.003
21:29:50,75.984
21:29:51,75.990
21:29:52,75.982
21:29:53,75.988
21:29:54,75.990
21:29:55,75.983
21:29:56,75.979
21:29:57,75.977
21:29:58,75.973
21:29:59,75.962
21:30:00,75.942
21:30:01,75.945
21:30:02,75.955
21:30:03,75.966
21:30:04,75.973
21:30:05,75.964
21:30:06,75.958
21:30:07,75.960
21:30:08,75.958
21:30:09,75.955
21:30:10,75.940
21:30:11,75.933
21:30:12,75.940
21:30:13,75.942
21:30:14,75.940
21:30:15,75.931
21:30:16,75.931
21:30:17,75.945
21:30:18,75.945
21:30:19,75.938
21:30:20,75.940
21:30:21,75.957
21:30:22,75.964
21:30:23,75.960
21:30:24,75.945
21:30:25,75.956
21:30:26,75.960
21:30:27,75.949
21:30:28,75.936
21:30:29,75.920
21:30:30,75.914
21:30:31,75.927
21:30:32,75.938
21:30:33,75.962
21:30:34,75.975
21:30:35,75.977
21:30:36,75.960
21:30:37,75.923
21:30:38,75.919
21:30:39,75.917
21:30:40,75.930
21:30:41,75.914
21:30:42,75.919
21:30:43,75.921
21:30:44,75.915
21:30:45,75.910
21:30:46,75.910
21:30:47,75.923
21:30:48,75.941
21:30:49,75.941
21:30:50,75.934
21:30:51,75.941
21:30:52,75.949
21:30:53,75.963
21:30:54,75.941
21:30:55,75.917
21:30:56,75.913
21:30:57,75.919
21:30:58,75.926
21:30:59,75.915
21:31:00,75.904
21:31:01,75.893
21:31:02,75.900
21:31:03,75.904
21:31:04,75.915
21:31:05,75.908
21:31:06,75.913
21:31:07,75.913
21:31:08,75.911
21:31:09,75.911
21:31:10,75.913
21:31:11,75.913
21:31:12,75.909
21:31:13,75.913
21:31:14,75.924
21:31:15,75.922
21:31:16,75.913
21:31:17,75.918
21:31:18,75.913
21:31:19,75.918
21:31:20,75.911
21:31:21,75.907
21:31:22,75.894
21:31:23,75.885
21:31:24,75.896
21:31:25,75.889
21:31:26,75.883
21:31:27,75.874
21:31:28,75.892
21:31:29,75.898
21:31:30,75.905
21:31:31,75.907
21:31:32,75.902
21:31:33,75.911
21:31:34,75.902
21:31:35,75.891
21:31:36,75.885
21:31:37,75.901
21:31:38,75.920
21:31:39,75.909
21:31:40,75.895
21:31:41,75.904
21:31:42,75.890
21:31:43,75.884
21:31:44,75.877
21:31:45,75.884
21:31:46,75.892
21:31:47,75.892
21:31:48,75.919
21:31:49,75.921
21:31:50,75.934
21:31:51,75.915
21:31:52,75.908
21:31:53,75.886
21:31:54,75.888
21:31:55,75.875
21:31:56,75.879
21:31:57,75.871
21:31:58,75.866
21:31:59,75.864
21:32:00,75.875
21:32:01,75.886
21:32:02,75.904
21:32:03,75.904
21:32:04,75.899
21:32:05,75.875
21:32:06,75.880
21:32:07,75.884
21:32:08,75.906
21:32:09,75.893
21:32:10,75.884
21:32:11,75.871
21:32:12,75.878
21:32:13,75.882
21:32:14,75.880
21:32:15,75.873
21:32:16,75.878
21:32:17,75.867
21:32:18,75.882
21:32:19,75.869
21:32:20,75.889
21:32:21,75.862
21:32:22,75.875
21:32:23,75.871
21:32:24,75.893
21:32:25,75.887
21:32:26,75.871
21:32:27,75.860
21:32:28,75.867
21:32:29,75.860
21:32:30,75.843
21:32:31,75.856
21:32:32,75.869
21:32:33,75.893
21:32:34,75.873
21:32:35,75.880
21:32:36,75.871
21:32:37,75.872
21:32:38,75.856
21:32:39,75.852
21:32:40,75.849
21:32:41,75.847
21:32:42,75.856
21:32:43,75.863
21:32:44,75.863
21:32:45,75.852
21:32:46,75.845
21:32:47,75.847
21:32:48,75.854
21:32:49,75.861
21:32:50,75.865
21:32:51,75.858
21:32:52,75.852
21:32:53,75.832
21:32:54,75.830
21:32:55,75.845
21:32:56,75.856
21:32:57,75.861
21:32:58,75.850
21:32:59,75.854
21:33:00,75.847
21:33:01,75.841
21:33:02,75.845
21:33:03,75.845
21:33:04,75.845
21:33:05,75.841
21:33:06,75.837
21:33:07,75.819
21:33:08,75.806
21:33:09,75.813
21:33:10,75.815
21:33:11,75.819
21:33:12,75.811
21:33:13,75.822
21:33:14,75.822
21:33:15,75.824
21:33:16,75.817
21:33:17,75.806
21:33:18,75.813
21:33:19,75.794
21:33:20,75.815
21:33:21,75.787
21:33:22,75.791
21:33:23,75.778
21:33:24,75.783
21:33:25,75.802
21:33:26,75.793
21:33:27,75.813
21:33:28,75.794
21:33:29,75.791
21:33:30,75.785
21:33:31,75.798
21:33:32,75.789
21:33:33,75.785
21:33:34,75.769
21:33:35,75.785
21:33:36,75.791
21:33:37,75.800
21:33:38,75.796
21:33:39,75.776
21:33:40,75.776
21:33:41,75.789
21:33:42,75.811
21:33:43,75.817
21:33:44,75.804
21:33:45,75.800
21:33:46,75.800
21:33:47,75.802
21:33:48,75.802
21:33:49,75.791
21:33:50,75.798
21:33:51,75.798
21:33:52,75.793
21:33:53,75.787
21:33:54,75.776
21:33:55,75.780
21:33:56,75.770
21:33:57,75.763
21:33:58,75.767
21:33:59,75.769
21:34:00,75.769
21:34:01,75.765
21:34:02,75.763
21:34:03,75.759
21:34:04,75.741
21:34:05,75.763
21:34:06,75.772
21:34:07,75.794
21:34:08,75.776
21:34:09,75.770
21:34:10,75.755
21:34:11,75.746
21:34:12,75.755
21:34:13,75.770
21:34:14,75.787
21:34:15,75.792
21:34:16,75.796
21:34:17,75.776
21:34:18,75.746
21:34:19,75.722
21:34:20,75.727
21:34:21,75.746
21:34:22,75.735
21:34:23,75.733
21:34:24,75.726
21:34:25,75.755
21:34:26,75.744
21:34:27,75.739
21:34:28,75.735
21:34:29,75.748
21:34:30,75.742
21:34:31,75.736
21:34:32,75.736
21:34:33,75.744
21:34:34,75.742
21:34:35,75.735
21:34:36,75.746
21:34:37,75.753
21:34:38,75.744
21:34:39,75.744
21:34:40,75.735
21:34:41,75.755
21:34:42,75.740
21:34:43,75.729
21:34:44,75.713
21:34:45,75.718
21:34:46,75.716
21:34:47,75.720
21:34:48,75.707
21:34:49,75.742
21:34:50,75.742
21:34:51,75.753
21:34:52,75.718
21:34:53,75.709
21:34:54,75.700
21:34:55,75.707
21:34:56,75.716
21:34:57,75.716
21:34:58,75.718
21:34:59,75.712
21:35:00,75.709
21:35:01,75.694
21:35:02,75.683
21:35:03,75.694
21:35:04,75.709
21:35:05,75.727
21:35:06,75.735
21:35:07,75.720
21:35:08,75.705
21:35:09,75.688
21:35:10,75.688
21:35:11,75.688
21:35:12,75.690
21:35:13,75.690
21:35:14,75.677
21:35:15,75.664
21:35:16,75.664
21:35:17,75.679
21:35:18,75.688
21:35:19,75.683
21:35:20,75.681
21:35:21,75.690
21:35:22,75.688
21:35:23,75.690
21:35:24,75.688
21:35:25,75.694
21:35:26,75.690
21:35:27,75.672
21:35:28,75.681
21:35:29,75.685
21:35:30,75.690
21:35:31,75.681
21:35:32,75.672
21:35:33,75.681
21:35:34,75.681
21:35:35,75.679
21:35:36,75.677
21:35:37,75.681
21:35:38,75.675
21:35:39,75.672
21:35:40,75.668
21:35:41,75.679
21:35:42,75.666
21:35:43,75.651
21:35:44,75.657
21:35:45,75.651
21:35:46,75.668
21:35:47,75.668
21:35:48,75.690
21:35:49,75.677
21:35:50,75.658
21:35:51,75.666
21:35:52,75.666
21:35:53,75.681
21:35:54,75.666
21:35:55,75.666
21:35:56,75.653
21:35:57,75.638
21:35:58,75.623
21:35:59,75.645
21:36:00,75.666
21:36:01,75.686
21:36:02,75.668
21:36:03,75.653
21:36:04,75.651
21:36:05,75.642
21:36:06,75.647
21:36:07,75.647
21:36:08,75.647
21:36:09,75.640
21:36:10,75.638
21:36:11,75.634
21:36:12,75.636
21:36:13,75.621
21:36:14,75.625
21:36:15,75.617
21:36:16,75.630
21:36:17,75.621
21:36:18,75.628
21:36:19,75.612
21:36:20,75.617
21:36:21,75.610
21:36:22,75.628
21:36:23,75.628
21:36:24,75.636
21:36:25,75.623
21:36:26,75.623
21:36:27,75.612
21:36:28,75.623
21:36:29,75.634
21:36:30,75.643
21:36:31,75.636
21:36:32,75.630
21:36:33,75.645
21:36:34,75.658
21:36:35,75.651
21:36:36,75.619
21:36:37,75.586
21:36:38,75.580
21:36:39,75.600
21:36:40,75.628
21:36:41,75.632
21:36:42,75.621
21:36:43,75.610
21:36:44,75.615
21:36:45,75.604
21:36:46,75.608
21:36:47,75.608
21:36:48,75.617
21:36:49,75.589
21:36:50,75.584
21:36:51,75.563
21:36:52,75.578
21:36:53,75.576
21:36:54,75.597
21:36:55,75.608
21:36:56,75.595
21:36:57,75.604
21:36:58,75.599
21:36:59,75.619
21:37:00,75.591
21:37:01,75.586
21:37:02,75.582
21:37:03,75.593
21:37:04,75.591
21:37:05,75.584
21:37:06,75.589
21:37:07,75.580
21:37:08,75.571
21:37:09,75.558
21:37:10,75.561
21:37:11,75.572
21:37:12,75.572
21:37:13,75.574
21:37:14,75.580
21:37:15,75.574
21:37:16,75.570
21:37:17,75.546
21:37:18,75.567
21:37:19,75.561
21:37:20,75.569
21:37:21,75.565
21:37:22,75.578
21:37:23,75.596
21:37:24,75.585
21:37:25,75.578
21:37:26,75.565
21:37:27,75.559
21:37:28,75.552
21:37:29,75.546
21:37:30,75.559
21:37:31,75.556
21:37:32,75.558
21:37:33,75.556
21:37:34,75.563
21:37:35,75.557
21:37:36,75.548
21:37:37,75.544
21:37:38,75.548
21:37:39,75.552
21:37:40,75.541
21:37:41,75.524
21:37:42,75.513
21:37:43,75.542
21:37:44,75.539
21:37:45,75.535
21:37:46,75.515
21:37:47,75.526
21:37:48,75.544
21:37:49,75.555
21:37:50,75.552
21:37:51,75.531
21:37:52,75.526
21:37:53,75.520
21:37:54,75.516
21:37:55,75.500
21:37:56,75.489
21:37:57,75.494
21:37:58,75.489
21:37:59,75.507
21:38:00,75.520
21:38:01,75.533
21:38:02,75.535
21:38:03,75.535
21:38:04,75.533
21:38:05,75.533
21:38:06,75.533
21:38:07,75.518
21:38:08,75.513
21:38:09,75.505
21:38:10,75.511
21:38:11,75.505
21:38:12,75.496
21:38:13,75.507
21:38:14,75.496
21:38:15,75.520
21:38:16,75.511
21:38:17,75.533
21:38:18,75.513
21:38:19,75.511
21:38:20,75.492
21:38:21,75.492
21:38:22,75.503
21:38:23,75.520
21:38:24,75.513
21:38:25,75.496
21:38:26,75.485
21:38:27,75.485
21:38:28,75.492
21:38:29,75.492
21:38:30,75.505
21:38:31,75.494
21:38:32,75.488
21:38:33,75.477
21:38:34,75.481
21:38:35,75.488
21:38:36,75.501
21:38:37,75.496
21:38:38,75.505
21:38:39,75.496
21:38:40,75.490
21:38:41,75.459
21:38:42,75.459
21:38:43,75.462
21:38:44,75.483
21:38:45,75.466
21:38:46,75.470
21:38:47,75.447
21:38:48,75.468
21:38:49,75.481
21:38:50,75.490
21:38:51,75.490
21:38:52,75.479
21:38:53,75.498
21:38:54,75.483
21:38:55,75.483
21:38:56,75.447
21:38:57,75.455
21:38:58,75.445
21:38:59,75.484
21:39:00,75.479
21:39:01,75.490
21:39:02,75.451
21:39:03,75.444
21:39:04,75.431
21:39:05,75.457
21:39:06,75.466
21:39:07,75.468
21:39:08,75.453
21:39:09,75.434
21:39:10,75.434
21:39:11,75.451
21:39:12,75.445
21:39:13,75.440
21:39:14,75.445
21:39:15,75.455
21:39:16,75.451
21:39:17,75.417
21:39:18,75.412
21:39:19,75.419
21:39:20,75.423
21:39:21,75.415
21:39:22,75.404
21:39:23,75.406
21:39:24,75.408
21:39:25,75.410
21:39:26,75.408
21:39:27,75.423
21:39:28,75.432
21:39:29,75.438
21:39:30,75.430
21:39:31,75.430
21:39:32,75.421
21:39:33,75.421
21:39:34,75.414
21:39:35,75.429
21:39:36,75.436
21:39:37,75.436
21:39:38,75.425
21:39:39,75.419
21:39:40,75.412
21:39:41,75.425
21:39:42,75.423
21:39:43,75.423
21:39:44,75.420
21:39:45,75.436
21:39:46,75.444
21:39:47,75.425
21:39:48,75.423
21:39:49,75.431
21:39:50,75.444
21:39:51,75.440
21:39:52,75.434
21:39:53,75.436
21:39:54,75.442
21:39:55,75.444
21:39:56,75.442
21:39:57,75.434
21:39:58,75.432
21:39:59,75.421
21:40:00,75.397
21:40:01,75.395
21:40:02,75.406
21:40:03,75.417
21:40:04,75.399
21:40:05,75.395
21:40:06,75.397
21:40:07,75.402
21:40:08,75.393
21:40:09,75.389
21:40:10,75.412
21:40:11,75.432
21:40:12,75.432
21:40:13,75.417
21:40:14,75.408
21:40:15,75.408
21:40:16,75.402
21:40:17,75.389
21:40:18,75.399
21:40:19,75.387
21:40:20,75.400
21:40:21,75.385
21:40:22,75.395
21:40:23,75.380
21:40:24,75.372
21:40:25,75.361
21:40:26,75.361
21:40:27,75.374
21:40:28,75.384
21:40:29,75.400
21:40:30,75.406
21:40:31,75.397
21:40:32,75.382
21:40:33,75.363
21:40:34,75.371
21:40:35,75.378
21:40:36,75.378
21:40:37,75.382
21:40:38,75.378
21:40:39,75.395
21:40:40,75.391
21:40:41,75.397
21:40:42,75.382
21:40:43,75.365
21:40:44,75.348
21:40:45,75.339
21:40:46,75.346
21:40:47,75.346
21:40:48,75.355
21:40:49,75.335
21:40:50,75.346
21:40:51,75.350
21:40:52,75.363
21:40:53,75.370
21:40:54,75.357
21:40:55,75.361
21:40:56,75.339
21:40:57,75.350
21:40:58,75.326
21:40:59,75.320
21:41:00,75.302
21:41:01,75.326
21:41:02,75.343
21:41:03,75.363
21:41:04,75.367
21:41:05,75.357
21:41:06,75.346
21:41:07,75.335
21:41:08,75.328
21:41:09,75.335
21:41:10,75.339
21:41:11,75.359
21:41:12,75.344
21:41:13,75.348
21:41:14,75.327
21:41:15,75.318
21:41:16,75.286
21:41:17,75.286
21:41:18,75.286
21:41:19,75.307
21:41:20,75.314
21:41:21,75.314
21:41:22,75.301
21:41:23,75.299
21:41:24,75.303
21:41:25,75.316
21:41:26,75.320
21:41:27,75.329
21:41:28,75.329
21:41:29,75.318
21:41:30,75.305
21:41:31,75.303
21:41:32,75.299
21:41:33,75.312
21:41:34,75.314
21:41:35,75.318
21:41:36,75.314
21:41:37,75.286
21:41:38,75.299
21:41:39,75.295
21:41:40,75.323
21:41:41,75.318
21:41:42,75.325
21:41:43,75.299
21:41:44,75.292
21:41:45,75.277
21:41:46,75.281
21:41:47,75.271
21:41:48,75.275
21:41:49,75.290
21:41:50,75.303
21:41:51,75.301
21:41:52,75.290
21:41:53,75.275
21:41:54,75.275
21:41:55,75.269
21:41:56,75.282
21:41:57,75.286
21:41:58,75.299
21:41:59,75.279
21:42:00,75.264
21:42:01,75.260
21:42:02,75.271
21:42:03,75.282
21:42:04,75.278
21:42:05,75.275
21:42:06,75.264
21:42:07,75.258
21:42:08,75.251
21:42:09,75.256
21:42:10,75.247
21:42:11,75.254
21:42:12,75.256
21:42:13,75.273
21:42:14,75.262
21:42:15,75.264
21:42:16,75.260
21:42:17,75.273
21:42:18,75.262
21:42:19,75.254
21:42:20,75.241
21:42:21,75.245
21:42:22,75.249
21:42:23,75.247
21:42:24,75.247
21:42:25,75.250
21:42:26,75.245
21:42:27,75.254
21:42:28,75.256
21:42:29,75.262
21:42:30,75.230
21:42:31,75.226
21:42:32,75.230
21:42:33,75.237
21:42:34,75.234
21:42:35,75.234
21:42:36,75.237
21:42:37,75.224
21:42:38,75.217
21:42:39,75.226
21:42:40,75.228
21:42:41,75.237
21:42:42,75.228
21:42:43,75.235
21:42:44,75.222
21:42:45,75.226
21:42:46,75.211
21:42:47,75.200
21:42:48,75.196
21:42:49,75.202
21:42:50,75.206
21:42:51,75.198
21:42:52,75.204
21:42:53,75.202
21:42:54,75.220
21:42:55,75.217
21:42:56,75.224
21:42:57,75.221
21:42:58,75.209
21:42:59,75.207
21:43:00,75.196
21:43:01,75.211
21:43:02,75.194
21:43:03,75.187
21:43:04,75.189
21:43:05,75.211
21:43:06,75.222
21:43:07,75.211
21:43:08,75.215
21:43:09,75.202
21:43:10,75.196
21:43:11,75.198
21:43:12,75.207
21:43:13,75.211
21:43:14,75.183
21:43:15,75.177
21:43:16,75.179
21:43:17,75.194
21:43:18,75.200
21:43:19,75.203
21:43:20,75.187
21:43:21,75.179
21:43:22,75.176
21:43:23,75.181
21:43:24,75.179
21:43:25,75.168
21:43:26,75.172
21:43:27,75.162
21:43:28,75.157
21:43:29,75.164
21:43:30,75.183
21:43:31,75.194
21:43:32,75.177
21:43:33,75.162
21:43:34,75.155
21:43:35,75.164
21:43:36,75.157
21:43:37,75.155
21:43:38,75.162
21:43:39,75.164
21:43:40,75.157
21:43:41,75.142
21:43:42,75.153
21:43:43,75.142
21:43:44,75.153
21:43:45,75.144
21:43:46,75.157
21:43:47,75.147
21:43:48,75.151
21:43:49,75.151
21:43:50,75.158
21:43:51,75.145
21:43:52,75.149
21:43:53,75.147
21:43:54,75.151
21:43:55,75.153
21:43:56,75.151
21:43:57,75.164
21:43:58,75.158
21:43:59,75.162
21:44:00,75.171
21:44:01,75.160
21:44:02,75.149
21:44:03,75.143
21:44:04,75.145
21:44:05,75.166
21:44:06,75.164
21:44:07,75.168
21:44:08,75.155
21:44:09,75.158
21:44:10,75.145
21:44:11,75.125
21:44:12,75.112
21:44:13,75.115
21:44:14,75.113
21:44:15,75.104
21:44:16,75.104
21:44:17,75.110
21:44:18,75.113
21:44:19,75.123
21:44:20,75.128
21:44:21,75.125
21:44:22,75.125
21:44:23,75.123
21:44:24,75.123
21:44:25,75.132
21:44:26,75.132
21:44:27,75.139
21:44:28,75.119
21:44:29,75.111
21:44:30,75.104
21:44:31,75.104
21:44:32,75.104
21:44:33,75.096
21:44:34,75.083
21:44:35,75.087
21:44:36,75.089
21:44:37,75.106
21:44:38,75.096
21:44:39,75.096
21:44:40,75.087
21:44:41,75.083
21:44:42,75.068
21:44:43,75.057
21:44:44,75.074
21:44:45,75.091
21:44:46,75.117
21:44:47,75.111
21:44:48,75.106
21:44:49,75.085
21:44:50,75.076
21:44:51,75.083
21:44:52,75.093
21:44:53,75.089
21:44:54,75.089
21:44:55,75.080
21:44:56,75.083
21:44:57,75.063
21:44:58,75.059
21:44:59,75.044
21:45:00,75.050
21:45:01,75.057
21:45:02,75.068
21:45:03,75.070
21:45:04,75.046
21:45:05,75.066
21:45:06,75.063
21:45:07,75.076
21:45:08,75.072
21:45:09,75.074
21:45:10,75.089
21:45:11,75.081
21:45:12,75.078
21:45:13,75.059
21:45:14,75.057
21:45:15,75.061
21:45:16,75.072
21:45:17,75.059
21:45:18,75.051
21:45:19,75.040
21:45:20,75.051
21:45:21,75.055
21:45:22,75.055
21:45:23,75.025
21:45:24,75.016
21:45:25,75.031
21:45:26,75.062
21:45:27,75.070
21:45:28,75.057
21:45:29,75.042
21:45:30,75.029
21:45:31,75.029
21:45:32,75.023
21:45:33,75.025
21:45:34,75.031
21:45:35,75.053
21:45:36,75.057
21:45:37,75.042
21:45:38,75.031
21:45:39,75.023
21:45:40,75.036
21:45:41,75.053
21:45:42,75.046
21:45:43,75.042
21:45:44,75.031
21:45:45,75.038
21:45:46,75.021
21:45:47,75.010
21:45:48,75.008
21:45:49,75.018
21:45:50,75.016
21:45:51,75.012
21:45:52,75.001
21:45:53,74.997
21:45:54,74.995
21:45:55,75.004
21:45:56,75.012
21:45:57,75.019
21:45:58,75.012
21:45:59,75.008
21:46:00,74.999
21:46:01,75.001
21:46:02,75.004
21:46:03,75.015
21:46:04,75.025
21:46:05,75.017
21:46:06,74.997
21:46:07,74.980
21:46:08,74.995
21:46:09,74.997
21:46:10,75.003
21:46:11,74.991
21:46:12,75.016
21:46:13,75.033
21:46:14,75.031
21:46:15,75.021
21:46:16,75.008
21:46:17,74.999
21:46:18,75.007
21:46:19,75.001
21:46:20,75.005
21:46:21,75.005
21:46:22,74.988
21:46:23,74.990
21:46:24,74.984
21:46:25,74.999
21:46:26,75.003
21:46:27,74.995
21:46:28,74.999
21:46:29,74.984
21:46:30,74.990
21:46:31,74.999
21:46:32,75.003
21:46:33,74.982
21:46:34,74.967
21:46:35,74.971
21:46:36,74.990
21:46:37,74.982
21:46:38,74.977
21:46:39,74.962
21:46:40,74.971
21:46:41,74.971
21:46:42,74.975
21:46:43,74.988
21:46:44,74.991
21:46:45,74.999
21:46:46,74.988
21:46:47,74.999
21:46:48,75.003
21:46:49,74.997
21:46:50,74.993
21:46:51,74.990
21:46:52,74.986
21:46:53,74.971
21:46:54,74.954
21:46:55,74.961
21:46:56,74.943
21:46:57,74.945
21:46:58,74.930
21:46:59,74.956
21:47:00,74.950
21:47:01,74.950
21:47:02,74.947
21:47:03,74.960
21:47:04,74.973
21:47:05,74.965
21:47:06,74.958
21:47:07,74.956
21:47:08,74.956
21:47:09,74.965
21:47:10,74.971
21:47:11,74.973
21:47:12,74.956
21:47:13,74.943
21:47:14,74.963
21:47:15,74.967
21:47:16,74.974
21:47:17,74.965
21:47:18,74.967
21:47:19,74.963
21:47:20,74.950
21:47:21,74.943
21:47:22,74.939
21:47:23,74.946
21:47:24,74.948
21:47:25,74.965
21:47:26,74.950
21:47:27,74.948
21:47:28,74.929
21:47:29,74.937
21:47:30,74.933
21:47:31,74.931
21:47:32,74.922
21:47:33,74.913
21:47:34,74.916
21:47:35,74.916
21:47:36,74.914
21:47:37,74.909
21:47:38,74.909
21:47:39,74.931
21:47:40,74.935
21:47:41,74.929
21:47:42,74.914
21:47:43,74.907
21:47:44,74.907
21:47:45,74.925
21:47:46,74.925
21:47:47,74.944
21:47:48,74.922
21:47:49,74.922
21:47:50,74.899
21:47:51,74.899
21:47:52,74.881
21:47:53,74.877
21:47:54,74.881
21:47:55,74.881
21:47:56,74.884
21:47:57,74.873
21:47:58,74.890
21:47:59,74.886
21:48:00,74.895
21:48:01,74.882
21:48:02,74.871
21:48:03,74.860
21:48:04,74.865
21:48:05,74.884
21:48:06,74.890
21:48:07,74.886
21:48:08,74.890
21:48:09,74.888
21:48:10,74.894
21:48:11,74.890
21:48:12,74.892
21:48:13,74.884
21:48:14,74.877
21:48:15,74.880
21:48:16,74.871
21:48:17,74.863
21:48:18,74.848
21:48:19,74.865
21:48:20,74.871
21:48:21,74.878
21:48:22,74.880
21:48:23,74.884
21:48:24,74.886
21:48:25,74.869
21:48:26,74.865
21:48:27,74.865
21:48:28,74.869
21:48:29,74.860
21:48:30,74.854
21:48:31,74.843
21:48:32,74.847
21:48:33,74.847
21:48:34,74.860
21:48:35,74.854
21:48:36,74.863
21:48:37,74.861
21:48:38,74.848
21:48:39,74.839
21:48:40,74.830
21:48:41,74.852
21:48:42,74.865
21:48:43,74.854
21:48:44,74.865
21:48:45,74.839
21:48:46,74.865
21:48:47,74.852
21:48:48,74.867
21:48:49,74.850
21:48:50,74.839
21:48:51,74.828
21:48:52,74.835
21:48:53,74.829
21:48:54,74.837
21:48:55,74.839
21:48:56,74.852
21:48:57,74.845
21:48:58,74.852
21:48:59,74.850
21:49:00,74.854
